"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"db0dc26e-b02b-47a6-8641-1f5843b1c661";"Dwaze zaken";"Vlakbij de gekte van the Red Light District, ligt een oase van rust verborgen. Eetcafé Dwaze Zaken is een moderne, rijkelijk gedecoreerde plek om een biertje of pasta te eten. Het café wordt bestierd door een christelijke stichting, maar hier wordt niet gepreekt en wel gedronken. Ook zijn er regelmatig live jazz optredens en aan de muren steeds wisselende exposities met kleurige schilderijen.   ";"";"";"Dwaze zaken";"Not far from the Red Light District madness is a hidden oasis of calm. A pub that serves food, Dwaze Zaken is a modern, richly, decorated spot to enjoy a pint and pasta. Although the café is run by a Christian organization, there is no preaching, only drinking. There are also regular live jazz performances and an ever-changing exhibition of colourful paintings on the walls.";"";"";"";"3.3.1";"Dwaze zaken";"AMSTERDAM";"Prins Hendrikkade 50";"1012 AC";"52,3766180";"4,8993370";"http://www.dwazezaken.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120522/1df3f5cf-e5bd-4380-8c9d-7dcb22ee0092.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120522/1df3f5cf-e5bd-4380-8c9d-7dcb22ee0092.jpg";"";"";"";"";"2015-06-23 10:08:59";
"88dbe7ff-181c-48f7-8ded-edc6d5a2f3f3";"Euro Pub";"De Euro Pub ligt op slechts enkele meters afstand van het NH Krasnapolsky Hotel en is de perfecte plek om de feestavond te beginnen. Een fantastisch geluid- en lichtsysteem, bijzonder vriendelijke service, een indrukwekkende lijst van cocktails en shooters en de altijd levendige sfeer verzekeren ieder bezoek van een succes! Dé ideale locatie voor een leuke avond uit maar niet te vergeten ook een populaire plek om sport evenementen te volgen. Het terras is groot, zonnig en biedt een fantastisch uitzicht. Een ideale plek om te ontspannen, te genieten en de stad voorbij te zien komen. ";"";"";"Euro Pub";"The Euro Pub can be found a few steps down from the famous NH Krasnapolsky Hotel and is the perfect place to get the party started. A rocking sound- and light system, exceptionally friendly service, an impressive list of cocktails and shooters and a lively atmosphere ensure that it is fun all the way in the Euro Pub. An ideal place for a fun night out and also a popular haunt for watching sport events. The terrace is big, sunny and offers an excellent view on the square. An ideal place to relax, enjoy and watch the city go by. ";"";"";"";"3.3.1";"Euro Pub";"AMSTERDAM";"Dam 3-7";"1012 JS";"52,3731270";"4,8900800";"http://www.amsterdam-dam.com/europub/";"https://media.iamsterdam.com/ndtrc/Images/20120522/d455c64b-9a8d-4db9-a1cc-9cbe1e2bbd16.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120522/d455c64b-9a8d-4db9-a1cc-9cbe1e2bbd16.jpg";"";"";"";"";"2016-01-22 16:15:14";
"bee79f91-d29f-4e61-9db8-ed8297a0082e";"Feijoa";"Op een hoek van de Vijzelstraat, vlakbij de Pathé bioscoop, zit de stijlvolle bar Feijoa. De moeilijke naam komt van een Nieuw-Zeelandse vrucht, maar binnen is het allesbehalve moeilijk. De wijn/cocktailbar is vrij luxe ingericht en je merkt meteen dat service er hoog in het vaandel staat. De barman maakt naast klassieke cocktails ook originele met onder andere komkommer, balsamico en?feijoa.   ";"";"";"Feijoa";"On a corner of the Vijzelstraat, a stone?s throw from the Pathé cinema, is the stylish bar Feijoa. This peculiar and difficult to pronounce name is that of a fruit from New Zealand: inside, though, this place is anything but difficult. This wine/cocktail bar is luxuriously designed and you immediately notice that service has a high priority. The barman shakes not only classic cocktails but also original concoctions with things in them like cucumber, balsamic vinegar and?feijoa.";"";"";"";"3.3.1";"Feijoa";"AMSTERDAM";"Vijzelstraat 39";"1017 HE";"52,3660090";"4,8932140";"http://www.feijoa.nl/";"";"";"";"";"";"";"2015-06-23 10:08:59";
"6583326b-9683-4d42-93f3-8587269930cf";"Fonk";"Fonk is een modern buurtcafé in een rustig deel van de Pijp. Het interieur van het lichte hoekpand is niet strak design, maar bestaat uit een aparte verzameling meubels en accessoires. Zo is er een houten slagerstafel, maar ook een door opa in elkaar geknutselde lamp en vintage posters van de Black Panthers. Zoals de naam van het café al doet vermoeden, wordt hier regelmatig funk gedraaid.";"";"";"Fonk";"Fonk is a modern neighbourhood café in a peaceful part of the Pijp neighbourhood. This corner building full of light isn?t severe and over-designed but consists of an odd assortment of furniture and accessories. There is a wooden butcher?s block and a lamp that could have been a do-it-yourself effort by grandad: there are also several vintage posters of the Black Panthers. As the name suggests, this café regularly blasts out funk.";"";"";"";"3.3.1";"Fonk";"AMSTERDAM";"Dusartstraat 51";"1072 HN";"52,3512300";"4,8893180";"http://www.cafefonk.nl/";"";"";"";"";"";"";"2016-03-15 15:24:59";
"f0099d6d-8846-4168-b61f-46143d632d5b";"Freddy?s Bar";"De bar van Hotel l?Europe heet Freddy, naar meneer Freddy Heineken, die van het bier. Bij Freddy?s is het interieur Amsterdams chique met veel donkerblauw, bordeauxrood, lambrizeringen en gordijntjes voor de privacy. Men komt hier voor een aperitief of cocktail, na het diner voor een digestief en een sigaartje? en voor het slapen drinkt menig hotelgast hier nog even een perfect getapt biertje. De service is onovertroffen en tijdens borreltijd hoor je op de achtergrond de sfeervolle klanken van een piano. In zo?n chique bar is gepaste kleding overigens gewenst.";"";"";"Freddy?s Bar";"The bar of Hotel l'Europe is called Freddy, after Freddy Heineken. A high-class bar. People like to have cocktails, dinner and cigars. The service is unsurpassed and after work drinks are often accompanied by piano music. ";"";"";"";"3.3.1";"Freddy?s Bar";"AMSTERDAM";"Nieuwe Doelenstraat 2-8";"1012 CP";"52,3676690";"4,8942940";"http://www.deleurope.com/en/restaurant-bars/freddy-s-bar/57-3/";"";"";"";"";"";"";"2016-05-11 12:20:09";
"d95ea96b-bcc6-47b5-8358-238dea2634a7";"Getto";"De Getto in de Warmoesstraat is al jaren een soort huiskamer voor gays en gelijkgestemden. Het is donker en knus en op de kaart staan huiselijke gerechten als BBQ burgers en maaltijdsalades. Als entertainment zijn er geregeld optredens en tarotlezingen, maar de belangrijkste reden om hier te komen is toch wel de uitgebreide lijst met cocktails. Naast kamikazes en daiquiri?s kent die cocktails met tot de verbeelding sprekende namen als pink pussycat, deep throat en slippery nipple.";"";"";"Getto";"The Getto in the Warmoesstraat has been a sort of living room for gays and the like-minded for years. It is dark and cosy and the kitchen serves up comfort food like BBQ burgers and filling salads. For entertainment, there are regular performances and tarot card readings. But the most important reason for coming here is the sensational list of cocktails. Besides kamikazes and daiquiris there are ones which go under the imaginative names of pink pussycat, deep throat and slippery nipple.";"";"";"";"3.3.1";"Getto";"AMSTERDAM";"Warmoesstraat 51";"1012 HW";"52,3753970";"4,8982150";"http://getto.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120522/9e2ef44d-a8b9-45aa-a93e-22c3449b7e7b.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120522/9e2ef44d-a8b9-45aa-a93e-22c3449b7e7b.jpg";"";"";"";"";"2015-06-23 10:08:59";
"f91b510f-4a2b-47ce-b94a-9c95e8aae726";"Harlem";"Als je langs Harlem in de Haarlemmerstraat loopt, heb je al snel zin om naar binnen te gaan. Het heeft iets huiselijks: klein, kaarslicht, mensen aan tafeltjes, grote kom soep voor de neus. Je eet hier echt soulfood, dat wil zeggen lekker stevig gekruide cajungerechten als New Orleans kip, maar kunt ?zoals veel buurtbewoners doen- ook alleen binnenkomen voor een drankje. ?s Zomers zit je goed aan het grote terras aan de zijkant van het pandje.";"";"";"Harlem";"";"";"";"";"3.3.1";"Harlem";"AMSTERDAM";"Haarlemmerstraat 77";"1013 EL";"52,3803630";"4,8916740";"";"";"";"";"";"";"";"2016-04-03 10:34:42";
"4eca0bcd-eab6-4069-b9e4-e563d67917ce";"Hegeraad";"Bruin café in een monumentaal gebouw. ";"";"";"Café Hegeraad";"A neighbourhood staple for more than 100 years, Café Hegeraad is especially well known for its thick, luscious apple pie. With its dark woodwork, blood-red carpeting and old-world wallpaper, you?d expect to find a table of smoking mobsters playing checkers in the backroom, but the crowd is mostly locals and old-timers with a fondness for tradition, newspapers and quiet conversation. ";"";"";"";"3.3.1";"Hegeraad";"AMSTERDAM";"Noordermarkt 34";"1015 NA";"52,3795180";"4,8865400";"";"https://media.iamsterdam.com/ndtrc/Images/20120522/97c112f7-05b7-4549-9902-2f175b7dfcec.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120522/97c112f7-05b7-4549-9902-2f175b7dfcec.jpg";"";"";"";"";"2015-06-23 10:08:59";
"7da4f7f2-2c97-452a-808c-ab81faa6e38f";"Hesp";"Op de Weesperzijde zit een van de oudere café?s van de stad in twee belendende ruimtes. Hesp (sinds 1890) is enerzijds een bruin café met zestien bieren op de tap en veel wijnen per glas aan de andere kant is het een restaurant met betaalbare, eenvoudige gerechten. ?s Zomers is het hier helemaal goed toeven: vanaf het terras aan de Amstel zie je talloze bootjes langskomen.";"";"";"Hesp";"";"";"";"";"3.3.1";"Hesp";"AMSTERDAM";"Weesperzijde 130-131";"1091 ER";"52,3499640";"4,9125920";"http://www.cafehesp.nl/";"";"";"";"";"";"";"2016-04-04 16:44:47";
"1ac6a314-c238-46b8-b8cc-fe33cdfaabad";"Het Molenpad";"Het Molenpad was voorheen een bruin café, maar kan zich inmiddels ´nieuw bruin´ noemen. De zaak met het geweldige terras aan de Prinsengracht is redelijk strak ingericht met veel zwart, een granieten bar en de grote letters M en P tegen de muur. Gelukkig kun je hier nog steeds terecht voor een perfect getapt biertje, een prima biefstuk en een flinke portie Amsterdam.";"";"";"Het Molenpad";"Once upon a time, Het Molenpad was a good old-fashioned ?brown bar?, but it can now call itself a ?new brown? bar. The bar, with its fabulous terrace right on the Prinsengracht, has been modernised with a lot of black decor, a granite bar and the gigantic letters M and P on the wall. Luckily one can still get a perfect draught beer, a first-class steak and a real taste of the true Amsterdam here. ";"";"";"";"3.3.1";"Het Molenpad";"AMSTERDAM";"Prinsengracht 653";"1016 HV";"52,3671610";"4,8827550";"http://cafehetmolenpad.nl/,http://www.couverts.nl/reserveren/?tt=18978_12_225204_&r=http%3A%2F%2Fen.couverts.nl%2Frestaurant%2Famsterdam%2Fcafe-molenpad";"https://media.iamsterdam.com/ndtrc/Images/1a/1ac6a314-c238-46b8-b8cc-fe33cdfaabad/f9779866-8816-485f-aa24-d2363b73adfb.jpg";"https://media.iamsterdam.com/ndtrc/Images/1a/1ac6a314-c238-46b8-b8cc-fe33cdfaabad/f9779866-8816-485f-aa24-d2363b73adfb.jpg";"";"";"";"";"2015-09-30 13:46:10";
"76cfd0ce-79df-4296-89d6-38239ab064b6";"Het Paardje";"Aan een gigantisch terras middenin de Pijp zit 't Paardje. Een modern bruin café, waar zowel de vlotte Pijpbewoner als de wat oudere buurtbewoner mee uit de voeten kan. De muren zijn zilver of bekleed met modern bloemetjesbehang en de bar is U-vormig en zwart-wit. Er wordt hier niet alleen gedronken: er is ook een Franse bistrokaart met gerechten als oesters, slakken en bouillabaisse, waar dertigplussers gretig van bestellen.   ";"";"";"Het Paardje";"?t Paardje is on a massive terrace in the centre of the Pijp neighbourhood. It is a modern 'brown' café, where easygoing young locals and older regulars rub shoulders. The walls are silver-coloured or have flowered wallpaper and there is a U-shaped black and white bar. It is not only a pub: there is a choice from the French bistro menu with dishes such as oysters, snails and bouillabaisse- much in vogue with the thirty-somethings.";"";"";"";"3.3.1";"Het Paardje";"AMSTERDAM";"Gerard Douplein 1";"1073 XE";"52,3561580";"4,8927040";"http://cafehetpaardje.nl/";"https://media.iamsterdam.com/ndtrc/Images/76/76cfd0ce-79df-4296-89d6-38239ab064b6/b0345e33-4c0f-472c-afe9-f507dbbc851e.jpg,https://media.iamsterdam.com/ndtrc/Images/76/76cfd0ce-79df-4296-89d6-38239ab064b6/e1c04af2-874e-45fb-bcd8-26f5994d1146.jpg";"https://media.iamsterdam.com/ndtrc/Images/76/76cfd0ce-79df-4296-89d6-38239ab064b6/b0345e33-4c0f-472c-afe9-f507dbbc851e.jpg";"";"";"";"";"2016-04-07 11:05:46";
"cfeca120-7e73-44ea-909b-db05e4796387";"Het wapen van Londen";"Gay bar die zijn naam dankt aan op de verhoogde halsgevel met pilaster uit 1661 op het pand.";"";"";"Het wapen van Londen";"Gay bar which is named after the name of the house, Weapon of London, that was founded in 1661.";"";"";"";"3.3.1";"Het wapen van Londen";"AMSTERDAM";"Amstel 14";"1017 AA";"52,3670090";"4,8939400";"http://www.hetwapenvanlonden.nl/";"";"";"";"";"";"";"2015-06-23 10:08:59";
"6f089686-b339-4959-b161-6d18a32de7cf";"Pacific Parc";"In een grote, industriële ruimte op het Westergasterrein zit Pacific Parc. Het creatief vertimmerde, beetje rommelige restaurant serveert vriendelijk geprijsde gerechten en heeft zelfs een speciaal kindermenu. Op donderdag, vrijdag en zaterdag gaan later op de avond de tafels en stoelen aan de kant, nemen diverse dj's plaats achter de draaitafel en is het swingen geblazen. Er treden ook geregeld live bands op.";"";"";"Pacific Parc";"Located in a large, industrial space on Amsterdam?s Westergasfabriek, this creative, somewhat chaotic restaurant serves decently-priced dishes and also has a special kids? menu.  ";"<strong>Rock &lsquo:n&rsquo: roll club </strong><br /> On Thursday, Friday and Saturday evenings, the tables are pushed aside and DJs take to the decks for some of the city&rsquo:s most swinging rock &lsquo:n&rsquo: roll nights. Live bands are also no stranger to this lively club.";"";"";"3.3.1";"Pacific Parc";"AMSTERDAM";"Polonceaukade 23";"1014 DA";"52,3859370";"4,8714400";"http://www.pacificparc.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120522/77680bf1-19c3-432f-b327-0836e2645d89.jpg,https://media.iamsterdam.com/ndtrc/Images/20120522/6ca71e6a-36cf-4a14-8ef3-583fa7a45bb5.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120522/77680bf1-19c3-432f-b327-0836e2645d89.jpg";"";"";"";"";"2016-04-07 10:53:59";
"95867d4d-b699-4240-949f-e42460a2c3a0";"In ?t Aepjen";"Op de kop van de Zeedijk zit het historische café In ?t Aepjen. Het houten gebouw uit 1519 is een van de oudste panden van de stad en heeft hoge ramen, schuttersstukken aan de muur en een gemixte clientèle. De Nederlandse uitdrukking ?In de aap gelogeerd zijn? heeft zijn oorsprong in dit café, dat in de zeventiende eeuw ook slaapruimte aan dronken zeelui bood.   ";"";"";"In ?t Aepjen";"This brown café is simultaneously one of the oldest and newest examples in the city. Housed in one of the oldest buildings in the city dating from 1475, its annex was a tavern in the 17th century, but the ground floor only became a café in 1990.";"";"";"";"3.3.1";"In ?t Aepjen";"AMSTERDAM";"Zeedijk 1";"1012 AN";"52,3762630";"4,9001610";"";"";"";"";"";"";"";"2015-06-23 10:08:59";
"fcf9a7fb-af10-49b4-8754-7d8eaa4f1f45";"Katoen";"Katoen is een mooi cafeetje, tegenover Hotel de l?Europe, met waxinelichtjes, kroonluchters en wandlampjes die diffuus licht geven. Aan de tafeltjes zitten doordeweeks studentenmeisjes aan de muntthee gezellig te keuvelen, toeristen voor een ontbijtje of lunch en op donderdag- en vrijdagavond wordt er ingedronken voor het uitgaan. Het terrasje bevindt zich op de stoep met een uitzicht op af- en aanvarende rondvaartboten en het drukke fietsverkeer. ";"";"";"Katoen";"";"";"";"";"3.3.1";"Katoen";"AMSTERDAM";"Oude Turfmarkt 153";"1012 GC";"52,3685000";"4,8930710";"http://www.goodfoodgroup.nl/";"";"";"";"";"";"";"2015-06-23 10:08:59";
"7bef9f80-f2ee-4d95-8e51-481ddc90fac7";"Kingfisher";"Kingfisher zo?n beetje de huiskamer van de moderne Pijpbewoner. In een licht interieur met aan twee kanten ramen en rode kleuraccenten zitten overdag studenten en mensen die op de Albert Cuypmarkt winkelen. ?s Avonds is het vaak stampvol met een mix van borrelende kunstenaars, mediamensen en vlotte ambtenaren. Er is ook een kleine keuken voor lunch, snacks en smakelijke daghappen.";"";"";"Kingfisher";"Kingfisher has become, more or less, the sitting room of the residents in De Pijp. In a bright interior with windows on both sides and red colour accents, the place is full of students and people who have been shopping at the Albert Cuypmarkt (street market) during the day time. In the evenings, it is packed with a mix of drinking artists, media people and easygoing civil servants. There is a small kitchen that serves lunch, snacks and tasty dishes of the day.";"";"";"";"3.3.1";"Kingfisher ";"AMSTERDAM";"Ferdinand Bolstraat 24";"1072 LK";"52,3566900";"4,8904530";"http://www.kingfishercafe.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120522/26f2ff9e-29bf-4a76-902c-5e630764e65f.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120522/26f2ff9e-29bf-4a76-902c-5e630764e65f.jpg";"";"";"";"";"2015-06-23 10:08:59";
"ab4a8b57-1d8e-4a26-b544-0ed89c09e00c";"Le Patron Anonyme";"Le Patron Anonyme zit in een monumentaal hoekpandje met grote ramen op de Vijzelgracht. Binnen drinken stoere, mooie meisjes cocktails, een specialiteit van Le Patron. Overdag wordt hier of op het terras mediterraan geluncht, ´s avonds serveren ze finger food. Het interieur is fris met een witte bar en witte tafels en stoelen. Beneden is nog een geïmproviseerde cocktaillounge, voor als je wat meer privé wilt drinken.";"";"";"Le Patron Anonyme";"Le Patron Anonyme is in a magnificent corner building on the Vijzelgracht with vast windows. Inside, pretty girls make an early start on the cocktails: a specialty of Le Patron. During the day, Mediterranean lunch is served on the terrace and, in the evenings, yummy finger food is on offer. The decor is fresh and bright with a white bar and white tables and chairs. Downstairs there is also an improvised cocktail lounge for those more intimate?and anonymous?moments.";"";"";"";"3.3.1";"Le Patron Anonyme ";"AMSTERDAM";"Vijzelgracht 63";"1017 HP";"52,3601830";"4,8912030";"";"";"";"";"";"";"";"2015-06-23 10:08:59";
"ac21cf14-a68f-4f97-b168-9cdd1cfbbe6b";"Montmartre";"Montmartre is ondanks de Franse naam een echt Hollands heterovriendelijk gay café. Het interieur is bruin met glitter en kerstversiering, het drankje van het huis is ?Heugemeug?.";"";"";"Montmartre";"Café Montmartre is located just around the corner of the Rembrandt-square and was voted best GAY bar for years, so do you wanna have fun?";"";"";"";"3.3.1";"Montmartre";"AMSTERDAM";"Halvemaansteeg 17";"1017 CR";"52,3665520";"4,8959510";"http://www.cafemontmartre.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120522/6800dfee-3f15-4f78-831b-03850ec51722.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120522/6800dfee-3f15-4f78-831b-03850ec51722.jpg";"";"";"";"";"2015-06-23 10:08:59";
